pool_id,repo,task,features,K,arm,workers,agents,trial,score,n_passed,all_passed,cost,leader_cost,wall_seconds,agent_seconds,steps,messages_sent
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,1,2,1,1.0,3,True,2.6118508,1.812325,546.385339,870.8451336020371,67,1
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,1,2,2,1.0,3,True,3.0643016999999997,1.9683074999999997,508.082383,857.5241129039787,75,3
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,1,2,3,1.0,3,True,3.3187975,2.296984,803.021212,1213.3679840429686,81,3
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,1,2,4,1.0,3,True,5.4562553000000005,2.840477000000001,1101.240343,1917.2231065389933,94,3
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,1,2,1,0.6666666666666666,2,False,2.4355101,0.8434827,531.362219,932.4739543950127,76,1
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,1,2,2,0.6666666666666666,2,False,2.2518252,1.8445428,361.473119,569.5006181329954,65,1
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,1,2,3,1.0,3,True,2.5569636000000004,2.0600433000000002,375.733941,568.7404942509893,78,0
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,1,1,1,0.6666666666666666,2,False,0.972171,,212.064129,,30,0
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,1,1,2,0.6666666666666666,2,False,1.0902384,,252.838871,,30,0
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,1,1,3,1.0,3,True,0.9955880999999998,,246.464778,,21,0
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,1,1,4,0.6666666666666666,2,False,1.1079246,,248.518883,,32,0
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,2,2,1,0.6666666666666666,2,False,2.0558748,,324.672745,,67,5
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,2,2,2,1.0,3,True,2.2149315,,340.485042,,77,5
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,2,2,3,0.6666666666666666,2,False,2.4272289,,359.513347,,86,5
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,2,2,4,0.3333333333333333,1,False,2.5258188000000006,,345.062064,,88,4
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,2,3,1,1.0,3,True,3.8101302,1.8846195000000003,508.263928,1294.5403547070455,103,4
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,2,3,2,1.0,3,True,5.1998485,1.9491115,816.104205,2046.4000487270532,138,4
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,2,3,3,1.0,3,True,4.334175099999999,1.7935014999999992,780.568957,1608.6212337570032,119,4
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,2,3,4,1.0,3,True,4.7747882,2.1129845,663.194786,1584.444619052927,126,5
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,2,3,1,1.0,3,True,3.5121294,2.2984824,463.557991,1051.8710669989814,114,2
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,2,3,2,0.6666666666666666,2,False,3.513138,2.3907279,396.187017,888.7873946369509,112,2
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,2,3,3,1.0,3,True,3.4180401000000002,1.3237779,561.101266,1251.80689966699,109,3
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,3,3,1,0.6666666666666666,2,False,3.2970294,,258.488601,,123,14
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,3,3,2,0.3333333333333333,1,False,3.3708815999999993,,326.39972,,127,14
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,3,3,3,0.3333333333333333,1,False,3.4720944000000005,,272.619078,,130,14
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,flat,3,3,4,0.3333333333333333,1,False,3.6808236,,290.087611,,129,16
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,3,4,1,1.0,3,True,7.1495359,2.5177749999999994,1001.741389,2652.300094324979,201,5
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,3,4,2,1.0,3,True,5.2769334,1.9996964999999998,571.915382,1769.5748845710186,150,7
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,3,4,3,1.0,3,True,6.1513092,1.9757729999999998,577.997617,1952.7385584848234,184,8
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader,3,4,4,1.0,3,True,5.9134727,2.2274705,648.714584,1970.135057717096,160,4
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,3,4,1,0.6666666666666666,2,False,2.8579625999999996,1.1928983999999998,409.974861,1169.1518445959955,101,1
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,3,4,2,1.0,3,True,3.6580901999999997,2.1247458,529.212519,1217.2125740459596,123,7
dspy_task/task8635/f1_f3_f4,dspy_task,8635,1_3_4,3,leader_central,3,4,3,0.6666666666666666,2,False,4.3906893,2.3663361,539.421426,1451.6689803589543,143,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,1,2,1,1.0,3,True,1.4882901999999998,0.8821734999999999,327.605723,578.5605898170033,43,2
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,1,2,2,1.0,3,True,1.6328053999999999,1.0348864999999998,426.458347,682.6875575940358,39,1
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,1,2,3,0.6666666666666666,2,False,1.7180931999999998,1.1444124999999998,346.182855,596.1624152279692,45,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,1,2,4,1.0,3,True,2.0402006,1.1576629999999999,349.830734,623.000249813078,48,4
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,1,2,1,1.0,3,True,1.2840110999999998,0.7648124999999999,327.688304,539.7801925770182,46,2
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,1,2,2,1.0,3,True,1.6794417,1.1595071999999997,291.60212,486.4450544829888,58,2
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,1,2,3,1.0,3,True,1.3755288,0.8135265,346.032589,570.0233469919767,45,2
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,1,1,1,1.0,3,True,0.37061010000000005,,109.240223,,12,0
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,1,1,2,1.0,3,True,0.32854560000000005,,106.151178,,9,0
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,1,1,3,1.0,3,True,0.3669483,,108.731115,,11,0
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,1,1,4,1.0,3,True,0.33555689999999994,,111.200841,,11,0
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,2,2,1,1.0,3,True,1.1868363,,211.499149,,40,4
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,2,2,2,1.0,3,True,0.9887816999999999,,176.105549,,39,7
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,2,2,3,1.0,3,True,1.2054197999999998,,213.567942,,41,4
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,2,2,4,1.0,3,True,0.9464120999999999,,219.099631,,36,4
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,2,3,1,1.0,3,True,3.5459986,1.4525815,386.644764,1032.5279456670396,109,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,2,3,2,1.0,3,True,2.6738929000000002,0.7804644999999999,333.299592,891.5315433359938,84,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,2,3,3,1.0,3,True,4.3509869,1.9624804999999999,527.14796,1340.9191181790084,124,5
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,2,3,4,1.0,3,True,3.3633015,1.2498405,533.509974,1248.587645677966,99,4
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,2,3,1,1.0,3,True,2.0250819,1.2008097000000002,291.762953,654.566584049986,80,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,2,3,2,1.0,3,True,2.1429732,1.3045317000000003,405.577008,892.8799862609885,78,1
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,2,3,3,1.0,3,True,2.0083121999999998,1.1145986999999997,342.893329,776.8037335419795,71,2
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,3,3,1,1.0,3,True,3.0495485999999996,,261.253043,,110,19
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,3,3,2,1.0,3,True,2.2875888000000004,,217.396398,,85,12
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,3,3,3,1.0,3,True,2.1718076999999996,,197.685158,,80,14
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,flat,3,3,4,1.0,3,True,2.4493023000000003,,588.312989,,94,12
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,3,4,1,1.0,3,True,3.9477856,1.225726,408.856387,1395.839463123004,132,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,3,4,2,1.0,3,True,4.3391155999999995,1.5231109999999997,477.166368,1476.9635770408204,134,6
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,3,4,3,0.6666666666666666,2,False,4.0491108,1.0312320000000001,439.69367,1486.4760642359033,137,5
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader,3,4,4,1.0,3,True,3.9762843999999995,1.174633,370.455829,1411.3499936420703,143,7
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,3,4,1,1.0,3,True,2.5752234000000005,1.3474362000000002,393.083977,1037.8807657269936,100,3
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,3,4,2,1.0,3,True,2.3089380000000004,1.3252962000000004,428.726425,1070.982481967978,98,0
llama_index_task/task17070/f1_f2_f3,llama_index_task,17070,1_2_3,3,leader_central,3,4,3,1.0,3,True,2.2330755,0.9908189999999999,348.375258,970.2804625659774,90,6
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,1,2,1,1.0,3,True,1.5799783,0.884416,334.366534,615.5555283529684,62,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,1,2,2,1.0,3,True,1.3457660999999999,0.8403659999999998,342.320513,559.2322810990736,43,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,1,2,3,1.0,3,True,1.5969696,1.0444665000000002,576.686662,894.2263943169964,51,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,1,2,4,1.0,3,True,1.5479556000000003,1.0090065000000004,330.364254,594.7392095800024,53,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,1,2,1,1.0,3,True,1.0961007,0.617034,246.721538,433.55287927298923,44,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,1,2,2,1.0,3,True,1.0552080000000001,0.8024736000000001,224.082348,367.97427008501836,46,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,1,2,3,1.0,3,True,1.7716875,0.9369282,305.617054,534.7037517589924,75,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,1,1,1,1.0,3,True,0.2530233,,92.721078,,9,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,1,1,2,1.0,3,True,0.23868179999999997,,93.903891,,11,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,1,1,3,1.0,3,True,0.3700203,,157.436172,,16,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,1,1,4,1.0,3,True,0.191355,,232.439957,,9,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,2,2,1,1.0,3,True,0.8774313,,165.313686,,40,5
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,2,2,2,1.0,3,True,1.0263345,,247.419053,,49,5
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,2,2,3,1.0,3,True,1.1166876,,478.119353,,52,4
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,2,2,4,1.0,3,True,1.1178255,,492.727785,,58,5
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,2,3,1,1.0,3,True,2.0459453000000005,0.9346985000000001,318.173583,742.8518484540982,78,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,2,3,2,1.0,3,True,2.5562346000000002,0.9495299999999999,313.833545,903.3178491370054,98,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,2,3,3,1.0,3,True,2.2332908,0.9715415,334.624161,875.9952949710423,84,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,2,3,4,1.0,3,True,2.1884403,0.9012765,325.316921,883.9566856221063,83,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,2,3,1,1.0,3,True,1.264884,0.6685613999999999,255.517815,636.3241973879922,58,2
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,2,3,2,1.0,3,True,1.6741878,0.7982739,333.365297,732.4867284919892,75,0
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,2,3,3,1.0,3,True,1.7051222999999998,1.1303258999999999,318.288192,707.2860262710019,76,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,3,3,1,1.0,3,True,2.8016367000000004,,258.80129,,118,13
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,3,3,2,1.0,3,True,2.6643798,,275.101447,,120,12
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,3,3,3,0.0,0,False,2.3902635,,407.637956,,100,12
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,flat,3,3,4,1.0,3,True,1.8417285,,381.105087,,89,10
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,3,4,1,1.0,3,True,3.4233556000000003,1.3083280000000004,474.541868,1595.915939276223,117,4
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,3,4,2,1.0,3,True,3.4744906,1.1253760000000002,342.694688,1218.2615215301048,134,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,3,4,3,1.0,3,True,3.0459528999999996,1.055164,382.600311,1260.2122313230066,121,8
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader,3,4,4,1.0,3,True,3.2014173,1.1477985,347.10854,1267.6652441330953,121,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,3,4,1,1.0,3,True,2.1240737999999997,1.1113733999999997,475.62271,1238.351000368013,95,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,3,4,2,1.0,3,True,1.9921904999999998,0.9575609999999999,383.873832,1027.4669050569937,92,3
llama_index_task/task17244/f1_f2_f3,llama_index_task,17244,1_2_3,3,leader_central,3,4,3,1.0,3,True,1.8194295,0.8548635000000001,329.768373,978.6775575410284,82,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,1,2,1,1.0,4,True,1.8048290999999996,1.1460194999999997,400.766459,728.6058259489946,56,2
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,1,2,2,1.0,4,True,2.2151818999999997,1.4397499999999999,436.344509,750.5147570099216,64,2
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,1,2,1,0.0,0,False,1.3793535000000001,0.9437361000000001,310.965877,530.8566912020033,56,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,1,2,2,0.0,0,False,1.5413574,1.1470563,265.676222,461.77245626601507,60,1
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,1,2,3,1.0,4,True,1.2114396,0.8083938,308.00786,523.7748576840386,57,1
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,1,1,1,1.0,4,True,0.29793120000000006,,108.921488,,13,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,1,1,2,1.0,4,True,0.2585109,,94.249788,,11,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,2,2,1,1.0,4,True,1.4602259999999998,,216.270249,,57,5
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,2,2,2,1.0,4,True,1.1498154,,216.889649,,53,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,2,3,1,1.0,4,True,2.9553544,1.5417265,409.183959,1158.1925773570547,94,7
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,2,3,2,1.0,4,True,2.9789838,1.3760144999999997,648.753179,1364.982344820979,104,5
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,2,3,1,0.0,0,False,1.6946492999999998,1.0473596999999997,317.395098,727.1225499600114,74,2
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,2,3,2,1.0,4,True,2.1054678000000004,1.3563750000000003,362.193864,801.384819858009,91,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,2,3,3,1.0,4,True,2.2037304,1.3764804000000002,311.446318,742.288862232992,89,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,3,3,1,1.0,4,True,2.9729609999999993,,275.687155,,119,16
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,3,3,2,1.0,4,True,2.5299789,,295.201411,,114,19
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,3,4,1,1.0,4,True,3.5936633,1.21841,417.505311,1483.2525279440451,143,7
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,3,4,2,0.0,0,False,1.8047826999999999,0.39016599999999996,3061.526084,3914.5752856418258,68,3
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,3,4,1,0.0,0,False,2.9329403999999992,1.6909931999999994,439.689505,1106.489186471037,120,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,3,4,2,1.0,4,True,1.6220501999999999,0.7975283999999998,346.956454,1039.1809317159932,78,0
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,3,4,3,1.0,4,True,3.0870936,1.6461039000000002,760.870776,1588.3319147800503,137,6
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,4,4,1,1.0,4,True,3.7063809,,264.863675,,145,26
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,flat,4,4,2,1.0,4,True,4.1808363,,358.213134,,163,28
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,4,5,1,1.0,4,True,4.1310080000000005,1.1154905000000002,462.728295,1931.306007952895,162,10
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader,4,5,2,1.0,4,True,5.748234200000001,2.1037775000000005,721.758296,2616.503787250025,200,9
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,4,5,1,1.0,4,True,3.0313263,1.4375241,406.072699,1398.9958625389845,128,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,4,5,2,1.0,4,True,4.8277130999999995,2.9966069999999996,661.770473,2064.179016056005,169,4
llama_index_task/task17244/f1_f2_f3_f5,llama_index_task,17244,1_2_3_5,4,leader_central,4,5,3,1.0,4,True,2.7545814,1.217205,354.31351,1131.4121267230075,116,7
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,1,2,1,1.0,3,True,1.4618075,0.9408785,336.372376,564.7756877900101,48,2
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,1,2,2,1.0,3,True,1.5332650999999997,0.9250054999999998,510.268221,751.616812190041,52,2
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,1,2,1,1.0,3,True,1.6216653,1.150392,309.648966,523.4242367390252,60,2
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,1,2,2,1.0,3,True,1.1974572,0.6894213,344.929789,563.039404479001,50,2
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,1,2,3,1.0,3,True,1.5638261999999998,1.0015196999999998,300.62449,501.41278216897626,56,1
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,1,1,1,1.0,3,True,0.33956309999999995,,103.808554,,8,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,1,1,2,1.0,3,True,0.26379210000000003,,94.525448,,10,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,2,2,1,1.0,3,True,1.5614604,,205.677355,,53,5
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,2,2,2,1.0,3,True,1.466319,,201.545612,,58,7
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,2,3,1,1.0,3,True,4.6637602,2.422714,510.129813,1275.2537110089906,130,3
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,2,3,2,1.0,3,True,2.3014681999999995,1.1764729999999999,334.151392,940.6478454619646,77,4
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,2,3,1,1.0,3,True,2.124111,1.1436387000000001,438.838559,901.4496444890101,77,3
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,2,3,2,1.0,3,True,1.5645935999999998,0.9639089999999998,330.419028,738.3084599089634,62,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,2,3,3,1.0,3,True,1.7242563,0.9605493,398.6995,889.808972320985,74,0
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,3,3,1,1.0,3,True,2.7460497,,216.822465,,103,16
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,flat,3,3,2,1.0,3,True,2.6556435,,291.264363,,93,20
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,3,4,1,1.0,3,True,4.0100501,1.2628909999999998,441.876335,1543.6342071798863,146,7
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader,3,4,2,0.0,0,False,5.1273248,1.4065174999999999,400.32712,1542.6384287750116,179,7
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,3,4,1,1.0,3,True,1.9758644999999997,0.8304437999999998,367.483949,991.3577326899976,84,4
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,3,4,2,1.0,3,True,1.5630486000000001,0.6484353,326.804845,979.9917841450078,61,3
openai_tiktoken_task/task0/f1_f2_f3,openai_tiktoken_task,0,1_2_3,3,leader_central,3,4,3,1.0,3,True,3.0831197999999995,1.1242662,483.930994,1233.0229859520332,118,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,1,2,1,1.0,4,True,1.9722012,1.3158285,379.618787,648.185882322141,60,1
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,1,2,2,1.0,4,True,2.1599874000000003,1.3576080000000004,357.544448,708.3416116109584,56,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,1,2,3,1.0,4,True,1.8695633999999999,1.1339264999999998,392.526473,708.4561841681134,51,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,1,2,1,1.0,4,True,1.3252647000000002,0.9431949000000002,241.947724,446.94649138300156,45,2
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,1,2,2,1.0,4,True,2.5023597,1.7699247000000002,465.110456,752.2860671890085,72,1
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader_central,1,2,3,1.0,4,True,1.6586394000000002,1.2545637000000003,292.767475,501.75414123400697,56,1
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,1,1,1,1.0,4,True,0.2989887,,83.18363,,5,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,1,1,2,1.0,4,True,0.37151339999999994,,110.548023,,8,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,1,1,3,1.0,4,True,0.30615420000000004,,115.879302,,7,0
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,2,2,1,0.0,0,False,1.7955087,,261.081129,,61,7
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,2,2,2,1.0,4,True,2.3727801,,398.520601,,73,5
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,flat,2,2,3,1.0,4,True,1.6379525999999995,,220.413042,,60,6
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,2,3,1,1.0,4,True,2.6272398,1.3734464999999998,415.389632,1055.3796540260082,83,3
openai_tiktoken_task/task0/f1_f2_f3_f4,openai_tiktoken_task,0,1_2_3_4,4,leader,2,3,2,0.0,0,False,2.8630442,1.3435895000000004,536.779384,1478.5076683100779,96,5
